date,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2008-11-17,7.603057861328125,13.393322944641113,6.9943952560424805,15.616806983947754,5.672626972198486,14.419785499572754,,7.764859676361084,18.53483772277832,7.44821310043335
2008-11-18,7.517634391784668,13.76838207244873,6.894645690917969,15.631036758422852,5.751467704772949,14.519354820251465,,7.681133270263672,18.660364151000977,7.412228107452393
2008-11-19,7.066576957702637,13.055481910705566,6.172909259796143,14.620746612548828,5.432161808013916,14.14594554901123,,7.516383647918701,17.90715789794922,6.936470031738281
2008-11-20,6.793206214904785,11.440722465515137,5.509849548339844,14.229433059692383,5.199581146240234,13.654295921325684,,7.0788493156433105,17.39763832092285,6.528676986694336
2008-11-21,6.868381023406982,12.717641830444336,5.680013179779053,14.64920425415039,5.475523948669434,14.307756423950195,,7.786465167999268,17.41979217529297,6.976451873779297
2008-11-24,7.264767169952393,13.636680603027344,6.542580604553223,15.38202953338623,5.743584156036377,14.488239288330078,,7.864789009094238,17.766857147216797,7.524173259735107
2008-11-25,7.531305313110352,13.854270935058594,6.923984050750732,15.602584838867188,5.82242488861084,14.569144248962402,,8.021435737609863,17.8850154876709,7.620121955871582
2008-11-26,7.876429080963135,14.630148887634277,7.24670934677124,16.093496322631836,6.00376033782959,14.755850791931152,,7.994426250457764,18.165618896484375,8.067896842956543
2008-11-28,7.910601615905762,14.395386695861816,7.428610801696777,16.44211769104004,6.011645793914795,14.979889869689941,,8.134867668151855,18.40191650390625,8.191832542419434
2008-12-01,7.240847110748291,12.86365795135498,6.190512180328369,15.090319633483887,5.578017711639404,14.15217113494873,,7.594705581665039,17.456716537475586,7.476198196411133
2008-12-02,7.521049499511719,13.298843383789062,6.695141792297363,15.787565231323242,5.775118350982666,14.357547760009766,,7.79186487197876,17.90715789794922,7.82402229309082
2008-12-03,7.507382869720459,13.307428359985352,7.041340351104736,16.05791473388672,5.94068717956543,14.531807899475098,,7.926910877227783,18.335468292236328,8.103877067565918
2008-12-04,7.357029438018799,12.385529518127441,6.965056419372559,15.737752914428711,5.700221538543701,14.345104217529297,,7.640620231628418,17.988391876220703,8.191832542419434
2008-12-05,7.493711948394775,12.643209457397461,7.516628742218018,16.121950149536133,5.924918174743652,14.749619483947754,,7.689234256744385,18.601299285888672,8.431709289550781
2008-12-08,8.057534217834473,13.204358100891113,8.021259307861328,16.54172706604004,6.200863361358643,14.836751937866211,,7.813475131988525,18.748985290527344,8.747547149658203
2008-12-09,7.972105979919434,13.336064338684082,7.698531150817871,16.25002098083496,6.161442756652832,14.5504732131958,,7.702738285064697,18.453609466552734,8.571640014648438
2008-12-10,8.218141555786133,14.026054382324219,7.563570976257324,16.51326560974121,6.110196113586426,14.5442476272583,,7.818874359130859,18.40191650390625,8.771537780761719
2008-12-11,7.862761974334717,13.96020793914795,6.982662677764893,15.801788330078125,5.980108261108398,14.382437705993652,,7.7567548751831055,18.51268196105957,8.399725914001465
2008-12-12,7.8935160636901855,13.82277774810791,7.117620468139648,15.844477653503418,6.051065921783447,14.401107788085938,,7.805369853973389,18.549612045288086,8.371742248535156
2008-12-15,7.876429080963135,13.742616653442383,6.824232578277588,15.83736801147461,5.984049320220947,14.38866138458252,,7.683831691741943,18.51268196105957,8.343755722045898
2008-12-16,8.358241081237793,14.169208526611328,7.587046146392822,16.619979858398438,6.295473098754883,14.724733352661133,,7.945814609527588,19.243736267089844,8.787528991699219
2008-12-17,8.365073204040527,14.077588081359863,7.516628742218018,16.627092361450195,6.173267841339111,14.650053024291992,,7.70543909072876,19.125587463378906,8.835508346557617
2008-12-18,8.043867111206055,13.258758544921875,7.2995195388793945,16.04369354248047,5.999818325042725,14.699836730957031,,7.770261287689209,19.265897750854492,8.587632179260254
